AngleID,FormTime,Symbol,TF,UnitSeconds,Dir,Class,Confirmed,U2_High,U2_Low,U2_Range,U1_High,U1_Low,U1_Range,Ratio_U1_U2_pct,Corr_pct,L_points,B_points,DiagTop,DiagBot,U1X1_Level,U1X1_React,U1X1_TouchTime,U1X1_TP1_Hit,U1X1_TP1_Time,U1X1_TP2_Hit,U1X1_TP2_Time,U1X1_TP3_Hit,U1X1_TP3_Time,U1X1_MaxTP,U1X1_Dur,U1X1_Session,U1X1_X2_React,U1X1_X2_Time,U1X1_X3_React,U1X1_X3_Time,U2X1_Level,U2X1_React,U2X1_TouchTime,U2X1_TP1_Hit,U2X1_TP1_Time,U2X1_TP2_Hit,U2X1_TP2_Time,U2X1_TP3_Hit,U2X1_TP3_Time,U2X1_MaxTP,U2X1_Dur,U2X1_Session,U2X1_X2_React,U2X1_X2_Time,U2X1_X3_React,U2X1_X3_Time,DLX1_Level,DLX1_React,DLX1_TouchTime,DLX1_TP1_Hit,DLX1_TP1_Time,DLX1_TP2_Hit,DLX1_TP2_Time,DLX1_TP3_Hit,DLX1_TP3_Time,DLX1_MaxTP,DLX1_Dur,DLX1_Session,DLX1_X2_React,DLX1_X2_Time,DLX1_X3_React,DLX1_X3_Time,DRX1_Level,DRX1_React,DRX1_TouchTime,DRX1_TP1_Hit,DRX1_TP1_Time,DRX1_TP2_Hit,DRX1_TP2_Time,DRX1_TP3_Hit,DRX1_TP3_Time,DRX1_MaxTP,DRX1_Dur,DRX1_Session,DRX1_X2_React,DRX1_X2_Time,DRX1_X3_React,DRX1_X3_Time,Left_1,Left_2,Left_3,Left_4,Left_5,Left_6,Left_7,Left_8,Left_9,Left_10,Right_1,Right_2,Right_3,Right_4,Right_5,Right_6,Right_7,Right_8,Right_9,Right_10
1,2016.12.09 00:00,AUDUSD,60,86400,BUY,ZO,0,0.74828,0.74159,669.0,0.75074,0.74281,793.0,118.535,18.24,547.0,157.9,0.74828,0.74281,0.75621,BOUNCE,2017.01.17 15:00,0,,0,,0,,0,NA,NewYork,NA,,NA,,0.73612,BREAK,2016.12.15 18:00,0,,0,,0,,0,NA,NewYork,BREAK,2016.12.16 19:00,BREAK,2016.12.20 13:00,0.75375,BREAK,2017.01.17 12:00,0,,0,,0,,0,NA,London,BREAK,2017.01.24 06:00,BREAK,2017.02.02 12:00,0.73734,BREAK,2016.12.15 15:00,0,,0,,0,,0,NA,NewYork,BREAK,2016.12.16 19:00,BREAK,2016.12.19 22:00,,,,,,,,,,,S-ZB-BR,B-ZF-BR,B-ZE-BO,S-ZB-BO,S-ZE-BO,B-ZE-BO,S-ZD-BO,S-ZB-BR,B-ZC-BO,B-ZF-BR
2,2016.12.12 02:00,AUDUSD,60,86400,SELL,ZB,1,0.74954,0.74345,609.0,0.74530,0.74278,252.0,41.379,69.62,185.0,143.7,0.74530,0.74345,0.74093,BREAK,2016.12.15 00:00,0,,0,,0,,0,NA,Asia,BOUNCE,2016.12.15 04:00,NA,,0.75139,BOUNCE,2016.12.13 18:00,1,2016.12.14 23:00,1,2016.12.15 00:00,1,2016.12.15 00:00,3,1d 6h,NewYork,NA,,NA,,0.74160,BREAK,2016.12.15 00:00,0,,0,,0,,0,NA,Asia,BREAK,2016.12.15 04:00,BREAK,2016.12.15 15:00,0.74715,BREAK,2016.12.12 14:00,0,,0,,0,,0,NA,NewYork,BREAK,2016.12.13 04:00,BREAK,2016.12.13 18:00,B-ZO-BO,,,,,,,,,,B-ZF-BR,B-ZE-BO,S-ZB-BO,S-ZE-BO,B-ZE-BO,S-ZD-BO,S-ZB-BR,B-ZC-BO,B-ZF-BR,B-ZB-BR
3,2016.12.13 00:00,AUDUSD,60,86400,BUY,ZF,1,0.74530,0.74278,252.0,0.75036,0.74303,733.0,290.873,9.92,227.0,59.5,0.74530,0.74303,0.75263,BREAK,2017.01.17 09:00,0,,0,,0,,0,NA,London,BREAK,2017.01.17 15:00,BOUNCE,2017.01.19 13:00,0.74051,BREAK,2016.12.15 00:00,0,,0,,0,,0,NA,Asia,BOUNCE,2016.12.15 04:00,NA,,0.74757,BREAK,2016.12.13 00:00,0,,0,,0,,0,NA,Asia,BREAK,2016.12.13 04:00,BOUNCE,2016.12.13 19:00,0.74076,BREAK,2016.12.15 00:00,0,,0,,0,,0,NA,Asia,BOUNCE,2016.12.15 04:00,NA,,S-ZB-BR,B-ZO-BO,,,,,,,,,B-ZE-BO,S-ZB-BO,S-ZE-BO,B-ZE-BO,S-ZD-BO,S-ZB-BR,B-ZC-BO,B-ZF-BR,B-ZB-BR,B-ZB-BO
4,2016.12.14 00:00,AUDUSD,60,86400,BUY,ZE,1,0.75036,0.74303,733.0,0.75229,0.74753,476.0,64.939,61.39,283.0,173.0,0.75036,0.74753,0.75512,BOUNCE,2017.01.17 15:00,1,2017.01.19 04:00,0,,0,,1,1d 13h,NewYork,NA,,NA,,0.74020,BREAK,2016.12.15 00:00,0,,0,,0,,0,NA,Asia,BREAK,2016.12.15 19:00,BREAK,2016.12.16 17:00,0.75319,BOUNCE,2017.01.17 09:00,0,,0,,0,,0,NA,London,NA,,NA,,0.74470,BREAK,2016.12.14 23:00,0,,0,,0,,0,NA,Other,BREAK,2016.12.15 00:00,BOUNCE,2016.12.15 05:00,B-ZF-BR,S-ZB-BR,B-ZO-BO,,,,,,,,S-ZB-BO,S-ZE-BO,B-ZE-BO,S-ZD-BO,S-ZB-BR,B-ZC-BO,B-ZF-BR,B-ZB-BR,B-ZB-BO,B-ZE-BO
5,2016.12.17 00:00,AUDUSD,60,86400,SELL,ZB,1,0.74303,0.73370,933.0,0.73688,0.72657,1031.0,110.504,65.92,318.0,220.2,0.73688,0.73370,0.72339,BOUNCE,2016.12.20 13:00,1,2017.01.05 04:00,1,2017.01.11 20:00,1,2017.01.11 22:00,3,3w 1d,NewYork,NA,,NA,,0.74621,BOUNCE,2017.01.11 22:00,0,,0,,0,,0,NA,Other,NA,,NA,,0.73052,BREAK,2016.12.17 00:00,0,,0,,0,,0,NA,Asia,BREAK,2016.12.19 17:00,BOUNCE,2016.12.21 18:00,0.74006,BREAK,2017.01.11 20:00,0,,0,,0,,0,NA,NewYork,BOUNCE,2017.01.11 21:00,NA,,B-ZE-BO,B-ZF-BR,S-ZB-BR,B-ZO-BO,,,,,,,S-ZE-BO,B-ZE-BO,S-ZD-BO,S-ZB-BR,B-ZC-BO,B-ZF-BR,B-ZB-BR,B-ZB-BO,B-ZE-BO,B-ZD-BR
6,2016.12.21 00:00,AUDUSD,60,86400,SELL,ZE,1,0.73124,0.72418,706.0,0.72619,0.72225,394.0,55.807,71.53,201.0,166.6,0.72619,0.72418,0.72024,BOUNCE,2016.12.22 15:00,1,2016.12.30 03:00,1,2017.01.04 19:00,1,2017.01.05 19:00,3,2w 0d,NewYork,NA,,NA,,0.73325,BREAK,2017.01.05 19:00,0,,0,,0,,0,NA,NewYork,BOUNCE,2017.01.06 16:00,NA,,0.72217,BOUNCE,2016.12.22 02:00,1,2017.01.04 19:00,1,2017.01.05 19:00,0,,2,2w 0d,Asia,NA,,NA,,0.72820,BOUNCE,2017.01.04 19:00,0,,0,,0,,0,NA,NewYork,NA,,NA,,S-ZB-BO,B-ZE-BO,B-ZF-BR,S-ZB-BR,B-ZO-BO,,,,,,B-ZE-BO,S-ZD-BO,S-ZB-BR,B-ZC-BO,B-ZF-BR,B-ZB-BR,B-ZB-BO,B-ZE-BO,B-ZD-BR,B-ZB-BO
7,2016.12.22 00:00,AUDUSD,60,86400,BUY,ZE,1,0.72619,0.72225,394.0,0.72792,0.72397,395.0,100.254,43.65,222.0,93.0,0.72619,0.72397,0.73014,BOUNCE,2017.01.05 04:00,0,,0,,0,,0,NA,Asia,NA,,NA,,0.72003,BOUNCE,2016.12.22 15:00,1,2016.12.30 03:00,1,2017.01.05 01:00,1,2017.01.05 04:00,3,1w 6d,NewYork,NA,,NA,,0.72841,BREAK,2017.01.05 01:00,0,,0,,0,,0,NA,Asia,BREAK,2017.01.05 09:00,BOUNCE,2017.01.05 10:00,0.72175,BREAK,2016.12.22 13:00,0,,0,,0,,0,NA,NewYork,BREAK,2016.12.23 16:00,BREAK,2016.12.23 17:00,S-ZE-BO,S-ZB-BO,B-ZE-BO,B-ZF-BR,S-ZB-BR,B-ZO-BO,,,,,S-ZD-BO,S-ZB-BR,B-ZC-BO,B-ZF-BR,B-ZB-BR,B-ZB-BO,B-ZE-BO,B-ZD-BR,B-ZB-BO,B-ZF-BO
8,2016.12.23 00:00,AUDUSD,60,86400,SELL,ZD,1,0.72792,0.72397,395.0,0.72575,0.71968,607.0,153.671,54.94,178.0,93.2,0.72575,0.72397,0.71790,BOUNCE,2016.12.23 16:00,1,2016.12.26 13:00,1,2017.01.04 12:00,1,2017.01.05 04:00,3,1w 5d,NewYork,NA,,NA,,0.72970,BOUNCE,2017.01.05 04:00,0,,0,,0,,0,NA,Asia,NA,,NA,,0.72219,BREAK,2016.12.23 00:00,0,,0,,0,,0,NA,Asia,BREAK,2016.12.23 16:00,BREAK,2016.12.23 17:00,0.72753,BOUNCE,2017.01.04 12:00,0,,0,,0,,0,NA,London,NA,,NA,,B-ZE-BO,S-ZE-BO,S-ZB-BO,B-ZE-BO,B-ZF-BR,S-ZB-BR,B-ZO-BO,,,,S-ZB-BR,B-ZC-BO,B-ZF-BR,B-ZB-BR,B-ZB-BO,B-ZE-BO,B-ZD-BR,B-ZB-BO,B-ZF-BO,B-ZE-BO
9,2016.12.24 00:00,AUDUSD,60,86400,SELL,ZB,1,0.72575,0.71968,607.0,0.72269,0.71595,674.0,111.038,50.41,301.0,143.3,0.72269,0.71968,0.71294,BREAK,2016.12.26 13:00,0,,0,,0,,0,NA,NewYork,BOUNCE,2016.12.26 14:00,NA,,0.72876,BREAK,2017.01.05 04:00,0,,0,,0,,0,NA,Asia,BOUNCE,2017.01.05 13:00,NA,,0.71667,BOUNCE,2016.12.24 01:00,1,2017.01.04 12:00,1,2017.01.05 04:00,0,,2,1w 5d,Asia,NA,,NA,,0.72570,BREAK,2017.01.04 12:00,0,,0,,0,,0,NA,London,BREAK,2017.01.05 04:00,BOUNCE,2017.01.05 13:00,S-ZD-BO,B-ZE-BO,S-ZE-BO,S-ZB-BO,B-ZE-BO,B-ZF-BR,S-ZB-BR,B-ZO-BO,,,B-ZC-BO,B-ZF-BR,B-ZB-BR,B-ZB-BO,B-ZE-BO,B-ZD-BR,B-ZB-BO,B-ZF-BO,B-ZE-BO,B-ZO-BR
10,2016.12.31 00:00,AUDUSD,60,86400,BUY,ZC,1,0.72231,0.71619,612.0,0.72464,0.72050,414.0,67.647,70.42,181.0,144.4,0.72231,0.72050,0.72645,BOUNCE,2017.01.04 12:00,0,,0,,0,,0,NA,London,NA,,NA,,0.71438,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.72412,BREAK,2017.01.04 07:00,0,,0,,0,,0,NA,London,BREAK,2017.01.04 13:00,BOUNCE,2017.01.04 23:00,0.71869,BOUNCE,2017.01.02 03:00,1,2017.01.04 07:00,1,2017.01.04 07:00,0,,2,2d 4h,Asia,NA,,NA,,S-ZB-BR,S-ZD-BO,B-ZE-BO,S-ZE-BO,S-ZB-BO,B-ZE-BO,B-ZF-BR,S-ZB-BR,B-ZO-BO,,B-ZF-BR,B-ZB-BR,B-ZB-BO,B-ZE-BO,B-ZD-BR,B-ZB-BO,B-ZF-BO,B-ZE-BO,B-ZO-BR,B-ZD-BO
11,2017.01.04 00:00,AUDUSD,60,86400,BUY,ZF,0,0.72175,0.71639,536.0,0.72407,0.71736,671.0,125.187,18.10,439.0,126.5,0.72175,0.71736,0.72846,BREAK,2017.01.05 01:00,0,,0,,0,,0,NA,Asia,BOUNCE,2017.01.05 15:00,NA,,0.71200,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.72614,BREAK,2017.01.04 12:00,0,,0,,0,,0,NA,London,BREAK,2017.01.05 09:00,BOUNCE,2017.01.06 18:00,0.71297,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,B-ZC-BO,S-ZB-BR,S-ZD-BO,B-ZE-BO,S-ZE-BO,S-ZB-BO,B-ZE-BO,B-ZF-BR,S-ZB-BR,B-ZO-BO,B-ZB-BR,B-ZB-BO,B-ZE-BO,B-ZD-BR,B-ZB-BO,B-ZF-BO,B-ZE-BO,B-ZO-BR,B-ZD-BO,B-ZO-BR
12,2017.01.05 00:00,AUDUSD,60,86400,BUY,ZB,1,0.72407,0.71736,671.0,0.72840,0.72133,707.0,105.365,59.17,274.0,158.4,0.72407,0.72133,0.73114,BREAK,2017.01.05 09:00,0,,0,,0,,0,NA,London,BREAK,2017.01.05 20:00,BREAK,2017.01.10 06:00,0.71462,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.72681,BREAK,2017.01.05 00:00,0,,0,,0,,0,NA,Asia,BREAK,2017.01.05 09:00,BOUNCE,2017.01.05 12:00,0.71859,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,B-ZF-BR,B-ZC-BO,S-ZB-BR,S-ZD-BO,B-ZE-BO,S-ZE-BO,S-ZB-BO,B-ZE-BO,B-ZF-BR,S-ZB-BR,B-ZB-BO,B-ZE-BO,B-ZD-BR,B-ZB-BO,B-ZF-BO,B-ZE-BO,B-ZO-BR,B-ZD-BO,B-ZO-BR,S-ZO-UN
13,2017.01.06 00:00,AUDUSD,60,86400,BUY,ZB,1,0.72840,0.72133,707.0,0.73564,0.72629,935.0,132.249,70.16,211.0,166.9,0.72840,0.72629,0.73775,BOUNCE,2017.01.10 06:00,1,2017.01.10 16:00,0,,0,,1,10h,Asia,NA,,NA,,0.71922,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.73051,BREAK,2017.01.06 00:00,0,,0,,0,,0,NA,Asia,BREAK,2017.01.06 01:00,BOUNCE,2017.01.06 05:00,0.72418,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,B-ZB-BR,B-ZF-BR,B-ZC-BO,S-ZB-BR,S-ZD-BO,B-ZE-BO,S-ZE-BO,S-ZB-BO,B-ZE-BO,B-ZF-BR,B-ZE-BO,B-ZD-BR,B-ZB-BO,B-ZF-BO,B-ZE-BO,B-ZO-BR,B-ZD-BO,B-ZO-BR,S-ZO-UN,B-ZH-BR
14,2017.01.11 00:00,AUDUSD,60,86400,BUY,ZE,1,0.73733,0.72870,863.0,0.73842,0.73306,536.0,62.109,50.52,427.0,203.7,0.73733,0.73306,0.74269,BOUNCE,2017.01.11 21:00,0,,0,,0,,0,NA,Other,NA,,NA,,0.72443,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.74160,BOUNCE,2017.01.11 20:00,0,,0,,0,,0,NA,NewYork,NA,,NA,,0.72879,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,B-ZB-BO,B-ZB-BR,B-ZF-BR,B-ZC-BO,S-ZB-BR,S-ZD-BO,B-ZE-BO,S-ZE-BO,S-ZB-BO,B-ZE-BO,B-ZD-BR,B-ZB-BO,B-ZF-BO,B-ZE-BO,B-ZO-BR,B-ZD-BO,B-ZO-BR,S-ZO-UN,B-ZH-BR,B-ZB-BR
15,2017.01.12 00:00,AUDUSD,60,86400,BUY,ZD,1,0.73842,0.73306,536.0,0.74712,0.73517,1195.0,222.948,39.37,325.0,126.5,0.73842,0.73517,0.75037,BREAK,2017.01.12 12:00,0,,0,,0,,0,NA,London,BREAK,2017.01.17 15:00,BOUNCE,2017.01.19 18:00,0.72981,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.74167,BREAK,2017.01.12 00:00,0,,0,,0,,0,NA,Asia,BREAK,2017.01.12 06:00,BREAK,2017.01.12 12:00,0.73192,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,B-ZE-BO,B-ZB-BO,B-ZB-BR,B-ZF-BR,B-ZC-BO,S-ZB-BR,S-ZD-BO,B-ZE-BO,S-ZE-BO,S-ZB-BO,B-ZB-BO,B-ZF-BO,B-ZE-BO,B-ZO-BR,B-ZD-BO,B-ZO-BR,S-ZO-UN,B-ZH-BR,B-ZB-BR,S-ZG-BO
16,2017.01.13 00:00,AUDUSD,60,86400,BUY,ZB,1,0.74712,0.73517,1195.0,0.75180,0.74294,886.0,74.142,65.02,418.0,282.0,0.74712,0.74294,0.75598,BOUNCE,2017.01.17 15:00,0,,0,,0,,0,NA,NewYork,NA,,NA,,0.73099,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.75130,BREAK,2017.01.17 09:00,0,,0,,0,,0,NA,London,BOUNCE,2017.01.19 00:00,NA,,0.73876,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,B-ZD-BR,B-ZE-BO,B-ZB-BO,B-ZB-BR,B-ZF-BR,B-ZC-BO,S-ZB-BR,S-ZD-BO,B-ZE-BO,S-ZE-BO,B-ZF-BO,B-ZE-BO,B-ZO-BR,B-ZD-BO,B-ZO-BR,S-ZO-UN,B-ZH-BR,B-ZB-BR,S-ZG-BO,S-ZO-BR
17,2017.01.18 00:00,AUDUSD,60,86400,BUY,ZF,1,0.75049,0.74577,472.0,0.75642,0.74643,999.0,211.653,13.98,406.0,111.4,0.75049,0.74643,0.76048,BOUNCE,2017.01.24 06:00,1,2017.01.25 12:00,0,,0,,1,1d 6h,Asia,NA,,NA,,0.74171,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.75455,BREAK,2017.01.18 00:00,0,,0,,0,,0,NA,Asia,BOUNCE,2017.01.20 12:00,NA,,0.74237,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,B-ZB-BO,B-ZD-BR,B-ZE-BO,B-ZB-BO,B-ZB-BR,B-ZF-BR,B-ZC-BO,S-ZB-BR,S-ZD-BO,B-ZE-BO,B-ZE-BO,B-ZO-BR,B-ZD-BO,B-ZO-BR,S-ZO-UN,B-ZH-BR,B-ZB-BR,S-ZG-BO,S-ZO-BR,B-ZF-BO
18,2017.01.19 00:00,AUDUSD,60,86400,BUY,ZE,1,0.75642,0.74643,999.0,0.75680,0.75307,373.0,37.337,66.47,335.0,235.8,0.75642,0.75307,0.76015,BOUNCE,2017.01.24 02:00,1,2017.01.25 05:00,0,,0,,1,1d 3h,Asia,NA,,NA,,0.74308,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.75977,BOUNCE,2017.01.24 02:00,0,,0,,0,,0,NA,Asia,NA,,NA,,0.74972,BOUNCE,2017.01.19 04:00,1,2017.01.24 02:00,1,2017.01.24 02:00,0,,2,4d 22h,Asia,NA,,NA,,B-ZF-BO,B-ZB-BO,B-ZD-BR,B-ZE-BO,B-ZB-BO,B-ZB-BR,B-ZF-BR,B-ZC-BO,S-ZB-BR,S-ZD-BO,B-ZO-BR,B-ZD-BO,B-ZO-BR,S-ZO-UN,B-ZH-BR,B-ZB-BR,S-ZG-BO,S-ZO-BR,B-ZF-BO,B-ZF-UN
19,2017.01.21 00:00,AUDUSD,60,86400,BUY,ZO,0,0.75738,0.74928,810.0,0.75881,0.75171,710.0,87.654,30.00,567.0,191.2,0.75738,0.75171,0.76448,BREAK,2017.02.02 06:00,0,,0,,0,,0,NA,Asia,BREAK,2017.02.16 03:00,UNTOUCHED,,0.74361,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.76305,BREAK,2017.02.02 05:00,0,,0,,0,,0,NA,Asia,BOUNCE,2017.02.03 17:00,NA,,0.74604,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,B-ZE-BO,B-ZF-BO,B-ZB-BO,B-ZD-BR,B-ZE-BO,B-ZB-BO,B-ZB-BR,B-ZF-BR,B-ZC-BO,S-ZB-BR,B-ZD-BO,B-ZO-BR,S-ZO-UN,B-ZH-BR,B-ZB-BR,S-ZG-BO,S-ZO-BR,B-ZF-BO,B-ZF-UN,B-ZE-UN
20,2017.01.24 00:00,AUDUSD,60,86400,BUY,ZD,1,0.75607,0.75359,248.0,0.75876,0.75497,379.0,152.823,55.65,110.0,58.5,0.75607,0.75497,0.75986,BOUNCE,2017.01.24 02:00,1,2017.01.24 05:00,1,2017.01.25 05:00,1,2017.01.25 11:00,3,1d 9h,Asia,NA,,NA,,0.75249,BOUNCE,2017.01.25 11:00,1,2017.01.25 13:00,1,2017.01.25 16:00,1,2017.01.31 18:00,3,6d 7h,London,NA,,NA,,0.75717,BREAK,2017.01.24 00:00,0,,0,,0,,0,NA,Asia,BREAK,2017.01.24 02:00,BOUNCE,2017.01.24 03:00,0.75387,BOUNCE,2017.01.25 05:00,1,2017.01.25 16:00,1,2017.01.25 16:00,0,,2,11h,Asia,NA,,NA,,B-ZO-BR,B-ZE-BO,B-ZF-BO,B-ZB-BO,B-ZD-BR,B-ZE-BO,B-ZB-BO,B-ZB-BR,B-ZF-BR,B-ZC-BO,B-ZO-BR,S-ZO-UN,B-ZH-BR,B-ZB-BR,S-ZG-BO,S-ZO-BR,B-ZF-BO,B-ZF-UN,B-ZE-UN,S-ZD-BR
21,2017.01.25 00:00,AUDUSD,60,86400,BUY,ZO,0,0.75876,0.75497,379.0,0.76087,0.75529,558.0,147.230,8.44,347.0,89.4,0.75876,0.75529,0.76434,BREAK,2017.02.02 06:00,0,,0,,0,,0,NA,Asia,BREAK,2017.02.02 17:00,BREAK,2017.02.16 04:00,0.75150,BOUNCE,2017.01.25 12:00,1,2017.01.26 04:00,1,2017.02.02 04:00,1,2017.02.02 06:00,3,1w 0d,London,NA,,NA,,0.76223,BOUNCE,2017.02.02 04:00,0,,0,,0,,0,NA,Asia,NA,,NA,,0.75182,BOUNCE,2017.01.25 12:00,1,2017.02.02 04:00,1,2017.02.02 04:00,0,,2,1w 0d,London,NA,,NA,,B-ZD-BO,B-ZO-BR,B-ZE-BO,B-ZF-BO,B-ZB-BO,B-ZD-BR,B-ZE-BO,B-ZB-BO,B-ZB-BR,B-ZF-BR,S-ZO-UN,B-ZH-BR,B-ZB-BR,S-ZG-BO,S-ZO-BR,B-ZF-BO,B-ZF-UN,B-ZE-UN,S-ZD-BR,B-ZD-BR
22,2017.01.28 00:00,AUDUSD,60,86400,SELL,ZO,0,0.75844,0.75212,632.0,0.75725,0.75109,616.0,97.468,18.83,513.0,149.2,0.75725,0.75212,0.74596,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.76357,BREAK,2017.02.02 06:00,0,,0,,0,,0,NA,Asia,BOUNCE,2017.02.03 16:00,NA,,0.74699,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.76238,BREAK,2017.02.02 04:00,0,,0,,0,,0,NA,Asia,BREAK,2017.02.02 17:00,BOUNCE,2017.02.17 13:00,B-ZO-BR,B-ZD-BO,B-ZO-BR,B-ZE-BO,B-ZF-BO,B-ZB-BO,B-ZD-BR,B-ZE-BO,B-ZB-BO,B-ZB-BR,B-ZH-BR,B-ZB-BR,S-ZG-BO,S-ZO-BR,B-ZF-BO,B-ZF-UN,B-ZE-UN,S-ZD-BR,B-ZD-BR,B-ZB-BO
23,2017.02.01 00:00,AUDUSD,60,86400,BUY,ZH,1,0.75664,0.75275,389.0,0.76051,0.75416,635.0,163.239,36.25,248.0,91.8,0.75664,0.75416,0.76299,BREAK,2017.02.02 05:00,0,,0,,0,,0,NA,Asia,BREAK,2017.02.02 12:00,BREAK,2017.02.02 17:00,0.75027,BREAK,2017.03.09 13:00,0,,0,,0,,0,NA,NewYork,BOUNCE,2017.04.10 19:00,NA,,0.75912,BOUNCE,2017.02.01 13:00,1,2017.03.09 06:00,1,2017.03.09 13:00,0,,2,5w 1d,NewYork,NA,,NA,,0.75168,BREAK,2017.03.09 06:00,0,,0,,0,,0,NA,Asia,BOUNCE,2017.03.09 16:00,NA,,S-ZO-UN,B-ZO-BR,B-ZD-BO,B-ZO-BR,B-ZE-BO,B-ZF-BO,B-ZB-BO,B-ZD-BR,B-ZE-BO,B-ZB-BO,B-ZB-BR,S-ZG-BO,S-ZO-BR,B-ZF-BO,B-ZF-UN,B-ZE-UN,S-ZD-BR,B-ZD-BR,B-ZB-BO,S-ZG-BR
